,customer_id,age,gender,CityOfBirth,dateOfCustomer,depositAverage,ConsumerLoan,CarLoan,Mortgage,CreditCard,AddCreditCard,Overdraft,HGS,DepositAccount,CurrencyDepositAccount,BES,HouseInsurance,CarInsurance,LifeInsurance,HealthInsurance,ComplementaryHealthInsurance
4284,4285,68,F,Bursa,1991-12-26,3891447,313776,567468,3222684,Y,Y,N,N,Y,N,N,N,Y,Y,N,N
4285,4286,44,M,İzmir,1980-07-20,3782496,542134,913729,5697676,N,N,N,N,Y,N,Y,Y,Y,N,N,N
4286,4287,58,M,Çankırı,1989-08-21,2771899,988163,684025,8508044,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y
4287,4288,66,M,Muş,2000-05-18,4776639,489507,731306,1604745,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N
4288,4289,65,F,İzmir,1984-12-25,9963215,742080,612138,86551,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N
4289,4290,22,M,Bingöl,2005-08-28,9444490,606246,503911,5851866,Y,N,N,N,Y,N,Y,N,N,N,N,Y
4290,4291,60,F,Bingöl,2019-03-31,2030349,899147,139178,340917,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N
4291,4292,58,F,Siirt,1983-08-12,3582384,928169,290933,4334857,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
4292,4293,25,M,Tokat,2007-11-14,8843908,190091,480361,92101,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N
4293,4294,53,F,Ardahan,2019-11-17,6275883,357516,166262,9633698,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y
4294,4295,32,F,Karaman,2020-11-24,5940575,7058,574268,3243494,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y
4295,4296,33,M,Muğla,1982-02-01,438713,201758,148376,6872792,Y,Y,N,N,Y,Y,N,N,N,N,N,Y
4296,4297,48,M,Isparta,2000-10-02,7439447,146068,899054,4724654,N,Y,N,N,N,N,Y,Y,N,N,Y,N
4297,4298,48,M,Van,1985-08-25,6519769,8296,547925,3962059,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N
4298,4299,34,M,Aksaray,2010-06-14,4071946,807188,109464,3203198,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N
4299,4300,24,F,Kayseri,2005-02-04,4950433,871074,408552,9092738,N,N,N,Y,N,N,Y,N,Y,N,Y,N
4300,4301,25,F,Diyarbakır,1991-06-16,74454,331339,256151,9681525,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N
4301,4302,78,M,Kastamonu,2007-08-21,7208206,948744,315836,8933032,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y
4302,4303,34,M,Muğla,1980-06-27,6484973,175212,611302,849424,N,Y,N,Y,Y,N,Y,N,N,N,Y,N
4303,4304,33,F,İçel (Mersin),1982-04-29,5575263,522157,835915,485355,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N
4304,4305,55,F,Ordu,2009-08-27,1336407,869695,305772,9844445,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y
4305,4306,49,M,İzmir,2014-03-14,8247344,113231,89326,9133788,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y
4306,4307,25,M,Bartın,2003-12-03,8685956,480008,990551,4271904,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y
4307,4308,22,M,Nevşehir,1988-10-17,9965463,795890,201377,635290,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N
4308,4309,76,M,Karaman,1997-12-03,9778753,376322,332944,9759740,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y
4309,4310,53,M,Sivas,1989-05-13,7208259,856781,209938,6405309,N,N,N,N,N,N,N,N,Y,Y,N,Y
4310,4311,28,F,Kırşehir,1980-04-27,5083756,301291,442122,5387859,N,N,Y,Y,N,Y,N,N,Y,N,N,N
4311,4312,55,M,İzmir,1992-06-23,6393128,551950,883584,6363654,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y
4312,4313,50,M,İçel (Mersin),1991-08-01,9743170,774531,865627,991316,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y
4313,4314,48,F,Uşak,1999-12-01,5894670,196809,280034,117640,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y
4314,4315,52,M,Kayseri,2018-04-28,6865567,465143,309143,6982248,N,Y,Y,N,Y,N,N,N,N,Y,N,Y
4315,4316,75,M,Van,2006-07-04,2631410,849364,234662,8392633,N,N,Y,N,N,N,N,N,Y,N,N,Y
4316,4317,20,M,Kars,1998-05-20,7174752,857333,721958,7540161,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N
4317,4318,30,F,Elazığ,2005-12-24,3062215,433322,529009,8256097,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N
4318,4319,19,M,Karaman,2016-08-30,388704,753168,583023,8584502,N,N,N,N,N,Y,N,N,N,N,Y,N
4319,4320,29,F,Gümüşhane,1995-02-04,5179953,819206,803520,7145214,Y,Y,N,N,N,Y,N,Y,N,N,N,N
4320,4321,27,M,Ankara,2022-06-04,8368507,742165,420279,9761561,N,N,N,N,Y,N,N,Y,Y,N,N,Y
4321,4322,39,F,Kilis,1999-09-23,6425576,399182,886919,9407853,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N
4322,4323,22,M,Kocaeli,1993-06-11,5713819,492038,648632,9705304,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N
4323,4324,31,F,Kilis,2013-12-18,7369561,480118,776802,9697464,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y
4324,4325,48,M,Muğla,2004-11-20,2931966,111098,637276,1701515,N,N,N,Y,Y,N,N,N,N,Y,Y,Y
4325,4326,53,M,Ardahan,1986-01-13,7778758,873685,569983,1722036,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y
4326,4327,28,F,Karabük,2009-01-07,1711056,966376,932956,6949809,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N
4327,4328,30,F,Malatya,2017-02-08,8275242,539131,268809,6162651,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N
4328,4329,24,F,Muş,2000-06-18,7441459,715024,754498,8684189,Y,N,N,N,N,Y,N,N,N,Y,Y,Y
4329,4330,37,F,Aydın,2009-10-15,8583071,597186,102299,8243544,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N
4330,4331,46,F,Tokat,1983-05-09,9454413,599502,209352,8837437,N,N,N,N,Y,Y,N,N,N,Y,N,N
4331,4332,66,F,Artvin,2017-05-04,3758018,89188,171406,8134646,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y
4332,4333,65,M,Ardahan,2015-08-29,1761737,745336,341792,1976969,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N
4333,4334,57,M,Burdur,2016-07-15,5475296,636702,697379,8568444,N,Y,N,Y,N,Y,Y,N,N,N,Y,N
4334,4335,77,F,Bolu,1985-06-04,9954363,549750,575347,1717170,Y,N,N,N,N,Y,N,Y,N,Y,N,Y
4335,4336,45,F,Kütahya,1985-06-12,6160042,834531,839212,6970615,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y
4336,4337,52,F,Çankırı,1992-07-13,1293465,603876,392328,3838190,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N
4337,4338,38,F,Van,1991-06-02,3868238,595672,594742,7910921,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N
4338,4339,73,M,Siirt,2013-07-13,1196927,137998,293757,8222083,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
4339,4340,75,F,Isparta,2015-11-11,5696715,181284,509144,7182662,N,N,Y,N,Y,Y,Y,N,N,N,Y,N
4340,4341,50,M,Bilecik,1989-07-30,7195248,441547,507466,1721947,Y,Y,N,N,N,Y,Y,Y,N,N,N,N
4341,4342,62,M,Siirt,1990-07-11,6066934,271049,576121,1656608,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N
4342,4343,59,F,Iğdır,1982-08-03,4495873,492290,155754,1806355,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y
4343,4344,60,F,Antalya,1986-02-28,3569274,525441,120295,4197216,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N
4344,4345,67,M,Ardahan,1996-07-15,4264087,526824,634363,3971386,N,N,N,N,N,N,Y,Y,N,Y,N,N
4345,4346,31,F,İçel (Mersin),2011-02-06,5666079,727302,848060,8351548,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y
4346,4347,23,M,Bartın,1981-03-04,809251,194030,763428,1388651,Y,N,N,Y,N,N,Y,Y,Y,N,Y,Y
4347,4348,79,M,Elazığ,2011-07-22,2739873,109101,185563,5958042,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y
4348,4349,51,M,Bayburt,2011-08-06,5347685,707899,737574,8143718,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y
4349,4350,18,M,İzmir,2008-07-31,8658113,212262,376626,2415498,N,Y,N,Y,N,N,N,Y,Y,Y,N,N
4350,4351,20,M,Bartın,1984-05-22,5366865,49208,590807,2300508,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N
4351,4352,18,M,Çankırı,2020-03-10,7125045,671269,807812,7841535,N,N,Y,N,N,N,N,N,N,Y,Y,Y
4352,4353,70,F,Sivas,2003-04-02,2533489,173645,124363,3947726,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N
4353,4354,67,M,Muş,2019-12-23,1766529,153877,800225,1405055,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N
4354,4355,65,F,İçel (Mersin),1999-07-19,4494006,128871,687381,2134241,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N
4355,4356,52,M,Tokat,2011-12-28,2633173,267530,660275,6074547,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y
4356,4357,22,F,Trabzon,1981-06-02,1186660,518911,911403,2482864,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N
4357,4358,75,F,Malatya,1998-04-30,1844669,179325,227855,771981,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N
4358,4359,33,M,Samsun,1999-06-07,3920839,615786,390119,8734951,N,Y,Y,N,N,N,N,Y,Y,N,N,Y
4359,4360,19,F,Ardahan,1997-09-17,3686926,814272,877084,2765628,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y
4360,4361,38,F,Nevşehir,2003-09-04,7939751,673891,756401,5758754,N,N,N,N,Y,N,N,N,N,Y,N,N
4361,4362,74,M,Trabzon,1995-12-11,7033036,220014,561387,6577670,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N
4362,4363,44,F,Ankara,1989-05-17,7155545,735523,189533,3232681,Y,Y,N,N,N,N,Y,N,N,N,Y,Y
4363,4364,60,F,Bolu,2019-10-29,6877727,478762,324537,7632299,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N
4364,4365,58,F,Bursa,2011-10-27,5100274,782956,910261,1515599,N,N,N,N,N,N,Y,N,Y,N,Y,Y
4365,4366,50,M,Artvin,2016-02-21,9161007,868451,127879,5004501,N,Y,N,Y,N,N,Y,N,N,Y,N,Y
4366,4367,65,M,Kırklareli,2000-03-18,9908538,833348,843101,2216164,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N
4367,4368,68,F,Giresun,1986-12-21,8330112,713588,489111,7947977,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N
4368,4369,45,F,Kırşehir,2010-06-03,130646,354881,912625,3361476,N,N,N,N,N,N,N,Y,Y,Y,N,N
4369,4370,39,F,Malatya,1990-10-23,6959200,142638,224305,2937561,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y
4370,4371,44,M,Şanlıurfa,1980-08-21,2424979,629287,494704,3000017,N,Y,Y,Y,N,N,N,N,N,N,Y,N
4371,4372,23,F,Çankırı,1991-07-22,8726657,221385,973860,4282909,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N
4372,4373,35,F,Malatya,2019-10-16,6074278,97188,487538,3630413,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N
4373,4374,53,F,Samsun,1996-05-14,3324032,505440,740418,6830317,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y
4374,4375,40,M,Uşak,2013-01-30,9881470,718879,709658,9896991,N,N,N,N,Y,N,Y,N,Y,N,N,Y
4375,4376,38,M,Elazığ,1984-10-25,6854341,900612,942298,9681583,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N
4376,4377,31,F,Sakarya,2002-01-08,2586500,305157,56999,1489484,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y
4377,4378,55,M,Niğde,2009-11-01,2769290,580039,791656,9611956,Y,Y,N,N,N,N,N,N,N,Y,Y,Y
4378,4379,24,M,Bolu,2004-08-21,1125129,545813,488857,3143090,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
4379,4380,34,F,Tunceli,1994-10-19,8175114,384141,30026,4505878,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N
4380,4381,31,F,Kırklareli,1994-08-27,6638578,523383,877187,7256440,Y,N,N,Y,Y,N,N,N,N,Y,Y,Y
4381,4382,19,M,Osmaniye,2006-03-07,7613520,912119,765654,3210825,N,Y,N,Y,N,N,N,Y,Y,Y,N,N
4382,4383,18,F,Sivas,1990-11-20,4615819,143790,865019,4440594,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y
4383,4384,58,M,Samsun,1984-07-04,3424397,348327,820857,5809518,N,N,N,N,N,Y,Y,N,Y,Y,N,N
4384,4385,38,M,Ankara,1999-07-07,5515800,745337,267163,6235638,N,Y,Y,N,Y,Y,Y,N,N,N,Y,Y
4385,4386,51,M,İzmir,1987-06-25,261736,207445,934199,1665374,Y,N,N,Y,N,N,Y,N,N,Y,N,N
4386,4387,53,M,Bayburt,1985-02-08,9336008,615608,412885,6433058,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y
4387,4388,53,M,Kahramanmaraş,2007-05-23,9920648,80013,456633,3456062,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
4388,4389,63,M,Erzincan,2011-01-09,6595828,351527,47831,3417621,Y,N,N,N,N,N,N,N,Y,N,Y,Y
4389,4390,51,M,Kırklareli,2006-07-08,234047,422170,424099,6934335,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N
4390,4391,55,F,Manisa,2021-08-26,6089764,846399,268067,9895175,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N
4391,4392,61,F,Batman,2018-09-21,8248817,492507,814791,5852017,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y
4392,4393,67,M,Çorum,1998-10-12,8511303,32910,565757,2029253,N,N,Y,N,N,Y,N,N,N,N,N,Y
4393,4394,69,F,Ardahan,1984-12-18,7743134,996657,981421,444885,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N
4394,4395,28,F,Sivas,2004-01-04,3111332,773867,71213,6368681,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y
4395,4396,18,F,Tunceli,2013-02-10,3412027,490969,110864,9677127,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y
4396,4397,21,M,Sakarya,1990-11-24,6545743,44551,554461,2379687,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y
4397,4398,58,M,Tunceli,1998-07-14,3991694,216234,660772,670985,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N
4398,4399,59,M,Bolu,1998-08-30,4638453,803916,184785,323607,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y
4399,4400,49,M,Sakarya,2003-10-11,1360008,367406,676470,5581262,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N
4400,4401,22,F,Kars,1992-12-26,3161130,895724,614418,6330167,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y
4401,4402,44,F,Bingöl,2022-12-20,9684154,688710,878587,2033306,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y
4402,4403,66,F,Nevşehir,2007-07-01,2473331,986323,204955,3208279,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y
4403,4404,41,F,Gümüşhane,2001-05-15,8976190,178113,124935,763752,N,N,N,Y,Y,Y,N,N,N,Y,N,N
4404,4405,65,F,Adıyaman,1994-09-29,6248163,997916,212886,4941806,Y,N,Y,N,N,N,Y,Y,N,N,Y,N
4405,4406,33,F,Kırşehir,1994-06-04,4553486,7274,309131,4273199,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y
4406,4407,60,F,Kahramanmaraş,1998-05-30,3372832,574640,381479,7218846,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
4407,4408,74,F,Iğdır,2014-05-26,3279640,866068,436080,482436,N,Y,Y,N,N,Y,N,Y,N,N,N,Y
4408,4409,50,M,Aydın,1994-02-26,4028543,526636,623386,6899601,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N
4409,4410,70,F,Manisa,1997-11-12,5182008,749692,890613,5175368,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N
4410,4411,48,M,Şanlıurfa,2007-01-18,3771202,741078,131923,2109607,N,N,N,Y,Y,N,Y,N,Y,N,N,N
4411,4412,47,F,Çorum,1996-05-06,9733205,483985,630932,8714776,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y
4412,4413,33,M,Kırıkkale,1982-12-25,3841816,757131,800211,7556292,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y
4413,4414,43,F,Hatay,2007-03-10,7119617,840878,232753,7306836,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y
4414,4415,26,M,Bilecik,2006-09-21,5183469,176,161486,8540212,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y
4415,4416,50,M,Adıyaman,1986-11-03,2086781,660487,52521,5862848,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N
4416,4417,71,F,Kilis,1990-08-02,6667005,730114,691121,6635703,N,N,N,N,Y,Y,Y,N,N,N,N,N
4417,4418,33,F,Bayburt,2000-10-17,8600094,233026,189763,9954988,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y
4418,4419,56,M,Edirne,1991-04-16,2599967,960923,506037,4474536,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N
4419,4420,52,F,Gümüşhane,2005-10-13,6659019,925098,534277,3319474,Y,N,Y,N,Y,N,N,Y,N,Y,N,N
4420,4421,46,M,Adıyaman,1998-10-23,9242642,391792,380832,6400073,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y
4421,4422,42,M,Kütahya,2007-08-14,8219479,435833,162831,2217301,N,Y,N,Y,Y,N,N,N,Y,N,Y,N
4422,4423,67,M,Ağrı,2020-08-18,2754135,717657,747180,6935265,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y
4423,4424,27,F,Ardahan,2010-01-23,6067534,417542,150090,5620553,N,Y,N,N,N,Y,N,N,N,Y,N,Y
4424,4425,50,M,Osmaniye,2004-08-31,1539978,800659,985787,2523268,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N
4425,4426,30,F,Şanlıurfa,1985-12-07,4568846,259518,307886,4510858,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N
4426,4427,48,M,Çanakkale,2000-05-19,4335191,259864,600490,1102089,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N
4427,4428,51,F,Iğdır,1994-12-05,3338869,552523,591509,8355240,N,Y,N,Y,N,N,Y,N,N,N,N,N
4428,4429,78,M,Balıkesir,2002-03-06,8368984,415607,175135,9940962,N,N,N,N,Y,N,Y,N,Y,Y,Y,N
4429,4430,45,M,Adana,2005-05-16,843854,116737,799629,6019244,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y
4430,4431,64,F,Kırşehir,2015-02-22,8124863,304043,429567,8224024,N,N,N,N,Y,Y,N,N,N,N,N,Y
4431,4432,46,M,Şanlıurfa,1988-06-13,8614665,65991,321516,4498296,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y
4432,4433,42,M,Kilis,1989-09-07,3331744,547762,338061,8600132,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N
4433,4434,29,F,Siirt,2022-12-28,684729,194567,70270,8074526,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y
4434,4435,60,M,Adana,2004-02-21,6617263,600090,382107,8518318,Y,N,Y,N,N,Y,N,N,N,Y,N,Y
4435,4436,65,F,Rize,1980-05-28,9080506,760347,952208,1660001,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N
4436,4437,29,F,Manisa,2015-11-10,1386901,155600,920794,5990357,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y
4437,4438,54,M,Antalya,2012-12-24,8311920,501350,64928,8849207,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y
4438,4439,58,F,Kahramanmaraş,2009-09-08,9359712,198557,54890,3308640,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y
4439,4440,49,F,Niğde,2001-04-11,9558335,33122,306335,9594406,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y
4440,4441,21,M,Kahramanmaraş,2003-09-28,3994179,960793,406844,6414532,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N
4441,4442,36,F,Gümüşhane,2002-08-03,7411923,423482,483379,9551757,N,N,N,N,Y,Y,Y,Y,N,N,N,N
4442,4443,42,M,Karaman,1980-12-30,7606527,647480,235363,7884885,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y
4443,4444,49,F,Erzincan,1998-11-21,3997845,341824,5025,3060130,Y,N,N,Y,Y,Y,N,Y,N,N,N,N
4444,4445,42,F,Balıkesir,1992-11-02,8831867,256957,578341,6668242,N,N,N,Y,Y,Y,N,N,N,N,N,Y
4445,4446,59,M,İstanbul,2005-05-26,2134805,939137,323211,6853612,Y,Y,N,N,Y,N,N,N,Y,Y,N,N
4446,4447,53,M,Ardahan,2010-02-02,1934122,745020,229551,399914,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N
4447,4448,58,M,Erzincan,2012-11-10,2228003,535863,430577,1420659,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N
4448,4449,30,M,Çankırı,2019-01-19,1190732,505314,60495,5859558,Y,N,N,N,Y,N,N,N,Y,Y,N,N
4449,4450,26,F,Batman,1999-06-09,6163161,774733,978240,3957702,Y,N,N,N,N,Y,Y,N,N,Y,Y,N
4450,4451,47,F,Çanakkale,1985-10-28,1452928,272772,800915,7610430,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N
4451,4452,73,F,Giresun,2006-08-20,5418273,946908,298164,4308561,N,N,N,N,Y,N,N,Y,N,N,Y,N
4452,4453,59,F,Aydın,1998-07-11,7831743,510371,42452,268182,Y,N,N,N,N,N,Y,Y,N,N,N,N
4453,4454,25,M,Malatya,1997-11-29,933744,332267,564099,8258010,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y
4454,4455,25,F,Gümüşhane,1982-03-21,586722,763754,182226,841771,N,Y,Y,N,Y,Y,N,N,Y,Y,N,Y
4455,4456,53,F,Çorum,1990-10-05,769655,793124,727494,532765,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y
4456,4457,68,M,Bayburt,2020-12-22,9322777,83149,243448,7930993,N,Y,N,Y,N,N,Y,Y,N,N,N,N
4457,4458,25,M,Bitlis,1980-01-17,2118483,66469,788411,1909608,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y
4458,4459,77,F,Kırşehir,2004-05-14,4435493,537921,496852,5374706,N,Y,N,N,N,N,N,Y,Y,Y,N,N
4459,4460,72,F,Edirne,2004-07-22,7660429,694757,920478,4377157,Y,Y,N,N,Y,N,N,Y,N,N,N,N
4460,4461,32,F,Çanakkale,2016-11-07,130062,148570,957949,8138534,Y,N,Y,Y,N,Y,Y,N,N,N,N,N
4461,4462,72,M,Tokat,2017-08-03,8114932,38081,193966,1144193,N,N,N,N,N,Y,Y,N,Y,Y,N,N
4462,4463,66,M,Burdur,2002-12-11,5591274,698250,728359,7396961,N,N,Y,Y,N,Y,N,N,Y,N,N,N
4463,4464,74,M,Nevşehir,2004-08-03,8723358,939702,771587,7635190,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y
4464,4465,22,F,Siirt,2009-09-19,123639,282517,52542,4438209,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y
4465,4466,78,F,İçel (Mersin),1996-06-22,7815940,552493,581484,7133628,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y
4466,4467,47,F,Muş,1999-02-12,5905028,566110,252535,1845494,Y,Y,Y,N,N,N,Y,N,N,Y,N,Y
4467,4468,73,M,Eskişehir,2005-04-30,5413221,284967,241267,4809763,Y,N,N,Y,N,Y,N,N,Y,Y,N,N
4468,4469,56,F,Trabzon,2019-01-24,2503974,792101,573943,8949784,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N
4469,4470,53,M,Karabük,2022-10-30,5494676,139875,338963,8417159,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y
4470,4471,77,F,Muş,2014-04-19,5817266,649628,235911,7593550,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N
4471,4472,30,M,Burdur,2005-11-26,5023664,691473,291118,2058488,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y
4472,4473,38,M,Kütahya,2018-02-06,2666096,537920,911062,6046212,N,N,N,Y,Y,N,Y,Y,Y,Y,N,N
4473,4474,69,M,Düzce,2017-12-28,1730344,964775,759870,9112029,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N
4474,4475,19,M,Şanlıurfa,1992-03-29,1766056,640734,554690,2048392,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N
4475,4476,29,M,Giresun,2006-03-05,4350949,104793,13851,4716555,Y,N,Y,Y,Y,N,N,N,N,Y,Y,Y
4476,4477,64,M,Niğde,1992-07-03,6420553,78194,903175,1252651,N,N,Y,Y,N,N,N,N,Y,Y,N,N
4477,4478,67,M,Erzurum,2011-03-27,2152000,109908,637119,148164,Y,N,Y,N,N,N,Y,N,N,Y,Y,N
4478,4479,32,M,Rize,1987-10-26,8026199,656391,804989,6995820,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y
4479,4480,47,F,İçel (Mersin),2017-07-12,627006,508212,446345,6638408,N,Y,N,N,N,N,Y,N,N,N,N,Y
4480,4481,46,F,Kayseri,1987-02-26,4990516,787941,617113,4035530,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y
4481,4482,78,F,Amasya,2012-11-08,649549,921179,580188,7699517,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N
4482,4483,36,F,Adıyaman,2020-02-16,2176076,552845,944101,8699955,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y
4483,4484,66,M,Van,1998-07-01,9704409,437865,492558,5602520,Y,N,N,N,N,Y,Y,N,N,Y,Y,N
4484,4485,60,M,Elazığ,2003-06-10,2635644,730269,481652,3769457,Y,N,Y,N,N,N,N,N,Y,Y,N,N
4485,4486,70,M,Ağrı,2010-08-03,8992225,925181,748258,3638563,N,N,N,Y,Y,N,N,Y,N,Y,N,Y
4486,4487,69,F,Malatya,1980-10-03,7897571,534667,565920,4401870,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N
4487,4488,27,F,Şırnak,2019-02-06,591801,919110,336415,7523329,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N
4488,4489,39,F,Bingöl,1980-11-08,3382740,102670,432913,9816670,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y
4489,4490,58,F,Gaziantep,1986-05-03,4614926,965766,987878,2675028,Y,N,Y,N,N,N,Y,Y,N,N,Y,N
4490,4491,46,F,Bitlis,2005-12-07,3392500,349634,977564,7479701,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y
